60	100
x	x	x	x	x	x	40	6	26	13	27	1	47	34	53	49	22	15	36	43	54	23	52	60	30	51	56	10	39	32	28	45	58	46	33	55	18	25	31	8	35	14	21	2	41	9	17	7	44	20	48	11	37	12	57	16	24	50	42	59	3	19	29	38	5	4	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x	x
23510
0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	2	0	0	1	1	1	0	1	0	0	1	0	1	1	2	2	0	1	0	0	0	2	0	0	0	1	0	0	1	1	0	0	0	0	1	1	0	1	1	0	2	0	1
0	0	0	0	1	0	2	2	2	2	0	1	0	2	0	2	1	1	1	2	2	0	1	0	3	1	0	2	2	2	1	2	2	1	2	0	2	1	1	1	1	0	2	1	2	4	0	1	0	1	2	3	0	1	3	2	1	3	0	2
0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	1	0	1	0	1	0	0	1	0	0	0	1	1	1	0	0	0	0	0	0	0	0	0	1	0	1	0	0	2	0	1	0	1	0	0	0	0	1	0	1	1	1	1
0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0
0	1	0	0	0	1	1	1	0	0	0	0	0	1	0	0	1	1	1	0	0	0	0	0	0	0	0	0	0	1	0	1	1	0	0	0	0	0	0	0	0	0	0	0	1	1	0	1	0	0	0	1	0	0	0	0	0	0	0	0
0	0	0	0	1	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	1	0	1	0	0	0	1	0	0	0	0	1	0	0	0	0
0	2	0	1	1	0	0	2	2	2	0	1	1	1	0	1	1	1	0	1	1	0	1	0	2	0	0	1	0	0	1	1	2	1	2	0	0	0	1	0	1	0	1	1	0	3	1	0	1	1	2	1	0	1	2	1	2	3	1	1
0	2	0	0	1	0	2	0	2	2	1	1	1	2	1	2	1	3	0	2	3	2	1	1	3	1	0	3	2	1	2	3	4	1	3	1	1	1	3	1	1	1	2	1	2	5	1	2	0	1	1	2	1	1	4	2	2	5	1	3
1	2	0	0	0	0	2	2	0	1	1	0	0	2	2	1	2	3	1	0	1	1	2	1	0	0	1	1	0	2	1	1	5	0	0	2	1	0	2	0	3	1	0	1	2	2	0	2	1	0	2	0	1	2	2	2	1	1	1	0
1	2	0	0	0	1	2	2	1	0	0	1	0	3	2	0	2	5	1	1	2	2	2	1	1	1	1	2	0	2	2	3	4	1	1	2	1	0	3	0	2	1	0	1	2	4	1	1	1	0	2	1	1	2	3	3	1	4	1	1
0	0	0	0	0	1	0	1	1	0	0	1	0	2	1	0	1	3	0	1	1	1	0	1	1	0	0	1	1	1	2	1	2	0	1	1	1	0	1	0	1	1	0	1	1	2	0	1	1	1	0	0	0	0	1	2	0	2	0	1
0	1	1	0	0	0	1	1	0	1	1	0	0	1	1	0	1	2	0	1	1	0	1	1	0	0	0	0	0	2	1	2	2	0	1	1	1	0	1	0	1	1	0	1	1	1	1	1	1	0	1	0	1	0	1	1	0	1	0	0
0	0	0	0	0	0	1	1	0	0	0	0	0	1	1	1	1	1	0	0	1	1	0	0	0	0	0	0	0	1	0	1	1	0	0	1	1	0	0	0	0	0	0	0	1	1	0	0	0	0	1	0	0	1	1	1	1	1	0	1
0	2	0	0	1	0	1	2	2	3	2	1	1	0	1	1	1	1	1	1	2	1	2	0	2	1	1	3	1	1	2	2	4	0	3	1	1	1	2	1	2	1	2	1	2	5	1	1	0	1	2	2	0	1	3	2	1	4	0	2
0	0	0	0	0	0	0	1	2	2	1	1	1	1	0	1	0	1	0	1	1	1	1	0	2	1	0	2	0	0	1	1	1	1	2	0	0	0	1	0	0	0	2	1	0	3	1	1	1	0	1	2	0	0	2	1	0	2	0	2
